date,Australia,Belgium,Brazil,Canada,Czech Republic,Denmark,Estonia,Finland,France,Germany,Ireland,Italy,Japan,Luxembourg,Mexico,Netherlands,New Zealand,Norway,Philippines,Singapore,Slovakia,Spain,Sweden,Switzerland,Taiwan,United Kingdom,United States
2021/1/3,-14,-58,-37,-43,-69,-43,-33,-33,-50,-66,-66,-72,-24,-73,-38,-62,-1,-45,-46,-14,-72,-29,-34,-66,-7,-64,-27
2021/1/4,-7,-36,-23,-38,-55,-38,-23,-12,-37,-55,-53,-23,0,-63,-25,-52,3,-21,-33,-14,-60,-9,-20,-36,-17,-53,-19
2021/1/5,-10,-37,-22,-38,-55,-39,-20,-15,-36,-56,-52,-47,-7,-63,-21,-52,5,-24,-34,-18,-60,-9,-23,-38,-17,-61,-20
2021/1/6,-9,-36,-21,-39,-56,-46,-20,-46,-37,-64,-55,-73,-14,-64,-28,-53,3,-27,-35,-19,-88,-56,-47,-44,-18,-62,-22
2021/1/7,-11,-44,-20,-39,-56,-44,-25,-24,-39,-58,-60,-26,-21,-64,-33,-58,1,-29,-36,-21,-61,-35,-30,-42,-20,-62,-24
2021/1/8,-13,-46,-18,-42,-57,-46,-26,-24,-39,-60,-61,-27,-27,-65,-36,-55,-1,-30,-36,-17,-63,-45,-35,-43,-17,-64,-26
2021/1/9,-21,-43,-20,-42,-64,-51,-30,-29,-39,-67,-64,-51,-27,-66,-37,-59,-4,-34,-34,-12,-70,-58,-36,-42,-12,-68,-23
2021/1/10,-20,-51,-27,-43,-63,-44,-28,-34,-46,-61,-67,-66,-20,-67,-41,-60,-3,-52,-36,-22,-70,-58,-39,-61,-5,-68,-26
2021/1/11,-16,-36,-19,-41,-51,-42,-22,-20,-35,-55,-58,-30,-7,-32,-34,-51,2,-24,-34,-17,-56,-36,-33,-37,-20,-59,-25
2021/1/12,-12,-40,-23,-41,-53,-40,-25,-33,-39,-59,-58,-30,-23,-38,-35,-50,0,-21,-35,-19,-60,-40,-32,-43,-13,-61,-23
2021/1/13,-12,-41,-24,-42,-53,-44,-25,-28,-41,-57,-59,-33,-21,-43,-37,-53,-1,-24,-38,-19,-60,-42,-35,-42,-13,-64,-23
2021/1/14,-14,-50,-27,-45,-54,-42,-29,-30,-44,-59,-59,-36,-22,-48,-37,-56,-3,-25,-39,-21,-60,-43,-33,-44,-13,-66,-25
2021/1/15,-14,-49,-28,-45,-56,-46,-32,-29,-44,-59,-61,-39,-25,-47,-38,-56,-4,-27,-40,-17,-61,-46,-34,-44,-11,-64,-27
2021/1/16,-13,-51,-29,-48,-64,-51,-36,-30,-51,-67,-63,-44,-25,-42,-39,-63,-4,-31,-38,-10,-69,-52,-36,-40,-14,-70,-25
2021/1/17,-12,-58,-34,-46,-64,-41,-33,-31,-50,-65,-67,-68,-25,-65,-44,-63,-5,-52,-41,-13,-69,-55,-37,-70,-14,-67,-25
2021/1/18,-14,-40,-29,-43,-54,-42,-23,-22,-42,-56,-58,-41,-25,-38,-36,-52,-3,-23,-39,-19,-57,-40,-31,-52,-16,-60,-22
2021/1/19,-14,-45,-29,-44,-52,-42,-24,-24,-43,-60,-59,-40,-23,-40,-37,-55,-3,-21,-40,-20,-59,-43,-31,-51,-16,-63,-26
2021/1/20,-12,-41,-27,-43,-50,-44,-25,-24,-41,-56,-60,-42,-21,-43,-38,-52,-3,-23,-43,-20,-58,-47,-33,-53,-14,-65,-26
2021/1/21,-13,-47,-27,-43,-51,-42,-28,-32,-44,-57,-58,-42,-22,-43,-37,-56,-2,-25,-41,-22,-58,-47,-32,-54,-13,-62,-26
2021/1/22,-10,-47,-26,-44,-53,-45,-29,-27,-45,-58,-59,-45,-27,-44,-39,-53,-1,-25,-42,-17,-59,-52,-33,-54,-15,-62,-26
2021/1/23,-11,-46,-28,-43,-63,-50,-32,-30,-41,-65,-61,-50,-28,-38,-39,-60,0,-33,-39,-12,-65,-58,-29,-55,-14,-67,-25
2021/1/24,-12,-56,-33,-47,-62,-39,-30,-34,-41,-65,-68,-63,-29,-65,-44,-59,0,-52,-41,-13,-62,-59,-31,-59,-10,-71,-28
2021/1/25,-2,-39,-30,-43,-50,-40,-23,-25,-38,-56,-56,-38,-20,-37,-38,-50,-2,-28,-37,-18,-56,-45,-26,-52,-12,-59,-28
2021/1/26,-23,-39,-30,-47,-51,-39,-24,-24,-38,-58,-56,-36,-20,-36,-37,-51,-2,-29,-39,-18,-57,-46,-24,-49,-14,-62,-28
2021/1/27,-14,-43,-28,-43,-50,-43,-23,-26,-41,-57,-58,-38,-22,-46,-37,-54,-1,-29,-40,-20,-59,-47,-25,-55,-17,-60,-25
2021/1/28,-15,-46,-28,-42,-52,-40,-25,-27,-42,-58,-57,-37,-23,-43,-36,-58,-1,-29,-39,-20,-59,-46,-28,-54,-17,-61,-26
2021/1/29,-14,-45,-24,-43,-56,-39,-29,-24,-42,-57,-56,-39,-26,-44,-35,-55,1,-29,-36,-14,-61,-49,-27,-52,-12,-60,-25
2021/1/30,-9,-47,-31,-41,-64,-46,-33,-31,-39,-64,-63,-43,-21,-41,-34,-59,3,-36,-33,-7,-64,-58,-26,-55,-12,-67,-22
2021/1/31,-9,-52,-36,-42,-57,-36,-29,-32,-45,-57,-67,-58,-19,-67,-39,-56,4,-49,-35,-10,-62,-60,-27,-62,-8,-65,-27
2021/2/1,-18,-39,-26,-40,-51,-37,-22,-22,-43,-53,-53,-28,-23,-38,-35,-51,2,-27,-34,-16,-54,-43,-26,-51,-11,-56,-29
2021/2/2,-19,-40,-27,-44,-51,-37,-21,-24,-41,-55,-53,-26,-18,-39,-32,-53,0,-26,-35,-16,-57,-45,-28,-49,-13,-61,-26
2021/2/3,-17,-42,-26,-42,-53,-42,-22,-24,-44,-56,-54,-30,-23,-46,-33,-55,0,-23,-38,-18,-58,-46,-27,-52,-12,-60,-20
2021/2/4,-18,-42,-26,-40,-51,-40,-23,-25,-44,-53,-54,-30,-23,-41,-34,-51,-2,-24,-39,-17,-56,-46,-27,-49,-10,-60,-23
2021/2/5,-15,-43,-22,-45,-53,-41,-22,-24,-43,-55,-54,-31,-24,-43,-36,-50,1,-25,-39,-13,-57,-50,-27,-48,-8,-59,-24
2021/2/6,-9,-43,-23,-43,-65,-47,-27,-29,-44,-65,-59,-34,-20,-42,-36,-58,1,-31,-37,-9,-62,-58,-28,-51,-11,-65,-21
2021/2/7,-10,-60,-32,-44,-65,-39,-25,-32,-48,-70,-65,-50,-20,-66,-42,-74,6,-46,-40,-10,-65,-58,-30,-67,-5,-68,-31
2021/2/8,-14,-43,-24,-40,-54,-40,-17,-23,-40,-60,-53,-28,-23,-42,-34,-60,-1,-25,-37,-12,-55,-44,-28,-47,-1,-60,-26
2021/2/9,-14,-41,-23,-38,-50,-38,-17,-24,-40,-58,-54,-27,-18,-40,-33,-53,-6,-24,-39,-13,-56,-46,-27,-48,6,-61,-25
2021/2/10,-13,-40,-22,-38,-51,-38,-17,-23,-45,-57,-53,-31,-15,-43,-32,-52,-4,-25,-37,-10,-56,-44,-29,-52,5,-59,-22
2021/2/11,-13,-42,-24,-36,-52,-38,-17,-26,-45,-55,-57,-26,-2,-41,-32,-52,0,-23,-33,-21,-58,-43,-26,-51,-25,-58,-26
2021/2/12,-8,-44,-22,-37,-53,-38,-20,-22,-46,-55,-54,-31,-21,-42,-34,-51,3,-21,-38,-43,-56,-46,-26,-51,-18,-58,-24
2021/2/13,-20,-37,-24,-37,-60,-43,-21,-25,-42,-61,-58,-38,-19,-38,-30,-54,8,-24,-36,-31,-58,-48,-25,-52,-28,-63,-23
2021/2/14,-14,-43,-30,-29,-54,-27,-10,-23,-38,-53,-61,-42,-20,-59,-30,-52,12,-36,-24,-15,-55,-46,-21,-53,-12,-65,-24
2021/2/15,-21,-33,-28,-49,-49,-36,-18,-19,-39,-55,-48,-29,-25,-36,-32,-56,-27,-23,-32,-10,-51,-38,-27,-48,9,-52,-34
2021/2/16,-22,-29,-35,-41,-49,-37,-17,-21,-39,-53,-48,-26,-16,-34,-30,-46,-24,-21,-33,-18,-54,-42,-25,-45,0,-55,-33
2021/2/17,-20,-32,-27,-32,-50,-38,-19,-23,-42,-51,-50,-29,-21,-41,-30,-47,-20,-24,-35,-19,-55,-41,-31,-47,-16,-55,-27
2021/2/18,-11,-37,-24,-32,-48,-37,-22,-25,-44,-52,-50,-29,-21,-40,-30,-51,-1,-19,-35,-19,-52,-40,-27,-48,-11,-55,-33
2021/2/19,-8,-38,-22,-33,-50,-39,-23,-22,-42,-50,-54,-30,-20,-42,-33,-47,2,-18,-37,-15,-54,-42,-25,-47,-10,-57,-26
2021/2/20,-4,-37,-23,-30,-54,-46,-27,-28,-42,-55,-58,-32,-16,-39,-29,-49,7,-25,-34,-11,-56,-48,-26,-46,-15,-62,-19
2021/2/21,-6,-38,-31,-29,-57,-31,-25,-32,-38,-36,-54,-43,-16,-48,-33,-39,3,-40,-39,-14,-57,-55,-25,-44,-6,-60,-19
2021/2/22,-12,-32,-26,-34,-46,-34,-18,-21,-38,-45,-46,-29,-11,-36,-31,-38,-1,-12,-37,-17,-48,-38,-22,-43,-13,-52,-22
2021/2/23,-13,-30,-26,-32,-45,-35,-20,-26,-36,-46,-55,-27,1,-33,-29,-36,0,-11,-35,-17,-50,-38,-23,-42,-16,-55,-18
2021/2/24,-11,-27,-26,-31,-44,-37,-44,-21,-39,-43,-50,-28,-18,-38,-29,-35,1,-13,-33,-18,-49,-38,-22,-44,-16,-54,-15
2021/2/25,-11,-35,-26,-30,-45,-35,-23,-23,-39,-44,-47,-28,-15,-35,-27,-42,2,-15,-33,-17,-48,-37,-16,-43,-12,-53,-17
2021/2/26,-7,-37,-26,-29,-48,-33,-23,-19,-40,-48,-47,-29,-21,-40,-28,-43,5,-15,-34,-13,-47,-38,-15,-43,-12,-51,-18
2021/2/27,-4,-37,-32,-29,-54,-40,-26,-25,-42,-56,-52,-33,-15,-33,-25,-49,9,-24,-30,-8,-55,-42,-19,-47,-14,-56,-15
2021/2/28,-5,-40,-40,-27,-44,-27,-21,-24,-37,-42,-50,-40,-12,-48,-27,-45,-20,-27,-32,-10,-50,-43,-16,-49,0,-55,-16
2021/3/1,-13,-30,-30,-30,-56,-12,-21,-15,-34,-36,-43,-30,-15,-31,-26,-41,-22,-13,-30,-15,-45,-35,-18,-27,8,-49,-17
2021/3/2,-13,-28,-30,-31,-54,-17,-19,-18,-34,-38,-43,-29,-21,-30,-26,-38,-20,-14,-31,-15,-45,-34,-19,-28,-21,-52,-16
2021/3/3,-10,-27,-29,-28,-54,-20,-21,-18,-38,-38,-47,-31,-12,-37,-26,-35,-19,-19,-33,-17,-50,-33,-21,-32,-19,-54,-12
2021/3/4,-10,-40,-30,-28,-56,-19,-22,-22,-39,-45,-47,-32,-15,-37,-26,-43,-19,-20,-32,-18,-52,-33,-21,-34,-18,-54,-15
2021/3/5,-6,-37,-26,-30,-59,-22,-22,-22,-40,-44,-47,-35,-19,-40,-28,-40,-17,-23,-33,-12,-55,-35,-22,-36,-11,-53,-16
2021/3/6,-2,-34,-41,-27,-63,-28,-56,-32,-40,-51,-49,-42,-13,-33,-26,-45,-14,-31,-31,-7,-56,-39,-25,-31,-17,-57,-13
2021/3/7,-3,-41,-51,-25,-60,-22,-52,-36,-38,-47,-51,-50,-13,-49,-28,-50,9,-37,-33,-12,-55,-45,-26,-52,-10,-56,-12
2021/3/8,-11,-28,-32,-26,-50,-18,-11,-26,-36,-33,-42,-35,-16,-32,-28,-36,0,-17,-32,-13,-47,-31,-20,-30,-14,-47,-16
2021/3/9,-12,-33,-35,-26,-52,-19,-18,-39,-37,-36,-46,-38,-10,-35,-27,-38,0,-19,-34,-15,-51,-32,-24,-32,-15,-49,-14
2021/3/10,-10,-32,-32,-25,-51,-23,-12,-35,-40,-33,-49,-37,-10,-39,-26,-40,0,-24,-33,-16,-50,-31,-25,-32,-15,-55,-13
2021/3/11,-11,-39,-35,-24,-55,-29,-47,-35,-43,-39,-47,-37,-10,-40,-25,-47,1,-29,-35,-17,-52,-31,-32,-38,-13,-53,-14
2021/3/12,-6,-42,-34,-25,-54,-26,-50,-37,-42,-37,-46,-37,-15,-41,-25,-45,5,-19,-36,-12,-51,-33,-26,-34,-8,-52,-14
2021/3/13,-4,-40,-44,-20,-63,-32,-56,-40,-43,-47,-47,-41,-16,-40,-22,-51,11,-27,-33,-7,-54,-36,-25,-33,-7,-56,-10
2021/3/14,-6,-48,-52,-23,-62,-19,-55,-43,-45,-55,-55,-54,-7,-57,-23,-52,8,-35,-35,-8,-57,-36,-24,-61,-4,-58,-11
2021/3/15,-10,-33,-38,-25,-50,-20,-42,-31,-39,-33,-40,-48,-10,-34,-24,-38,-1,-16,-31,-10,-45,-28,-22,-37,-13,-47,-14
2021/3/16,-12,-36,-39,-25,-51,-17,-41,-33,-39,-34,-33,-46,-10,-36,-23,-36,1,-21,-32,-11,-49,-29,-21,-34,-15,-49,-11
2021/3/17,-9,-34,-40,-22,-52,-20,-42,-33,-41,-35,-49,-46,-10,-41,-23,-25,4,-24,-35,-14,-49,-29,-21,-37,-16,-49,-4
2021/3/18,-10,-38,-43,-23,-51,-19,-43,-34,-42,-36,-45,-46,-9,-39,-23,-42,4,-22,-35,-14,-48,-27,-21,-36,-14,-51,-10
2021/3/19,-6,-37,-43,-23,-55,-22,-45,-33,-39,-36,-44,-44,-9,-40,-26,-38,9,-25,-36,-9,-49,-38,-19,-38,-9,-51,-10
2021/3/20,-6,-36,-49,-18,-63,-29,-55,-40,-44,-42,-50,-55,-7,-36,-23,-43,14,-33,-34,-7,-55,-36,-22,-33,-8,-57,-6
2021/3/21,-9,-46,-56,-15,-66,-15,-51,-41,-47,-54,-50,-66,-22,-55,-24,-48,11,-41,-39,-11,-59,-36,-20,-53,-9,-55,-4
2021/3/22,-13,-32,-41,-20,-49,-18,-39,-30,-39,-31,-41,-43,-11,-34,-26,-34,1,-21,-37,-14,-47,-28,-19,-33,-23,-45,-9
2021/3/23,-15,-29,-43,-21,-50,-19,-39,-32,-38,-33,-41,-43,-5,-32,-25,-32,2,-20,-39,-16,-49,-29,-17,-31,-16,-48,-9
2021/3/24,-9,-21,-41,-23,-48,-21,-40,-32,-40,-28,-43,-43,-6,-36,-23,-31,4,-21,-41,-18,-48,-28,-19,-31,-21,-48,-9
2021/3/25,-8,-26,-41,-19,-46,-18,-40,-32,-42,-32,-43,-43,-6,-35,-21,-37,6,-23,-40,-16,-45,-26,-12,-31,-12,-49,-10
2021/3/26,-4,-29,-44,-26,-47,-21,-41,-30,-42,-32,-45,-44,-8,-37,-23,-36,9,-29,-41,-10,-45,-30,-13,-30,-7,-51,-10
2021/3/27,-1,-52,-51,-20,-59,-27,-48,-34,-44,-45,-50,-49,-6,-39,-21,-44,15,-38,-39,-6,-49,-33,-15,-29,-7,-55,-8
2021/3/28,-2,-49,-59,-23,-54,-21,-46,-39,-44,-43,-56,-60,-14,-39,-22,-49,10,-49,-44,-8,-49,-31,-20,-38,-5,-58,-8
2021/3/29,-8,-35,-44,-23,-44,-5,-39,-31,-37,-24,-37,-39,-5,-28,-21,-28,1,-15,-49,-14,-40,-21,-14,-25,-13,-41,-8
2021/3/30,-13,-29,-43,-20,-38,5,-38,-27,-35,-23,-35,-36,-1,-26,-16,-23,3,-11,-48,-13,-40,-21,-8,-24,-14,-42,-7
2021/3/31,-7,-31,-37,-17,-36,18,-35,-19,-36,-19,-37,-36,-3,-31,-9,-23,7,-13,-44,-13,-34,-14,-8,-23,-14,-42,-6
2021/4/1,5,-34,-32,-6,-31,-47,-27,-12,-33,-22,-35,-33,-8,-27,-15,-32,22,-74,-62,-7,-29,-24,0,-19,-5,-39,-4
2021/4/2,-48,-41,-67,-40,-79,-54,-52,-58,-35,-74,-40,-35,-13,-27,-38,-34,-45,-77,-79,-8,-80,-47,-41,-64,7,-49,-6
2021/4/3,-2,-43,-46,-22,-59,-13,-50,-38,-38,-43,-46,-51,-9,-34,-32,-38,21,-47,-58,-7,-50,-33,-35,-29,-8,-55,-6
2021/4/4,-21,-48,-57,-45,-51,-46,-45,-39,-44,-54,-67,-76,-15,-54,-28,-59,-22,-54,-56,-11,-74,-30,-25,-46,-10,-69,-28
2021/4/5,-7,-65,-37,-21,-82,-54,-37,-55,-64,-78,-46,-71,-12,-81,-21,-52,15,-72,-44,-14,-77,-28,-35,-64,7,-47,-6
2021/4/6,-6,-35,-38,-24,-47,-3,-35,-28,-45,-37,-37,-40,-8,-31,-21,-40,6,-23,-45,-14,-45,-25,-14,-28,-15,-45,-6
2021/4/7,-6,-39,-34,-20,-49,-12,-33,-27,-47,-40,-41,-40,-10,-37,-20,-41,2,-27,-47,-15,-46,-27,-15,-33,-15,-46,-4
2021/4/8,-6,-33,-33,-27,-48,-14,-32,-26,-47,-37,-42,-38,-12,-31,-20,-39,3,-28,-45,-15,-46,-26,-12,-29,-17,-46,-6
2021/4/9,-5,-39,-33,-31,-45,-17,-40,-32,-48,-36,-44,-39,-16,-34,-23,-37,6,-27,-52,-11,-41,-32,-20,-31,-12,-48,-10
2021/4/10,-3,-51,-37,-28,-50,-18,-45,-31,-53,-48,-48,-46,-11,-41,-22,-47,8,-34,-50,-3,-40,-36,-17,-30,-9,-57,-7
2021/4/11,-6,-50,-49,-29,-43,-21,-36,-26,-54,-48,-49,-63,-11,-60,-23,-46,11,-40,-53,-6,-45,-37,-22,-46,-3,-52,-6
2021/4/12,-5,-30,-33,-30,-40,-9,-27,-22,-40,-36,-37,-37,-15,-27,-24,-33,1,-19,-41,-12,-36,-26,-19,-32,-12,-19,-9
2021/4/13,-7,-29,-34,-29,-39,-10,-30,-24,-41,-37,-36,-32,-16,-26,-23,-30,4,-17,-41,-18,-47,-29,-19,-29,-14,-26,-8
2021/4/14,-5,-33,-32,-28,-38,-11,-29,-21,-46,-36,-37,-32,-17,-32,-19,-33,4,-18,-42,-18,-44,-29,-17,-31,-16,-26,-7
2021/4/15,-5,-35,-32,-28,-41,-10,-29,-20,-45,-38,-38,-34,-9,-30,-16,-36,6,-16,-38,-20,-42,-30,-15,-32,-12,-27,-10
2021/4/16,-3,-40,-32,-31,-43,-13,-33,-20,-47,-38,-39,-35,-15,-35,-19,-34,9,-17,-40,-13,-43,-31,-17,-32,-7,-30,-11
2021/4/17,-2,-42,-35,-31,-50,-17,-41,-23,-52,-47,-42,-39,-18,-30,-18,-38,15,-26,-40,-12,-46,-33,-19,-31,-7,-37,-8
2021/4/18,-2,-38,-46,-30,-44,-3,-33,-20,-48,-48,-47,-56,-11,-44,-18,-37,12,-26,-44,-11,-47,-33,-14,-51,-4,-33,-5
2021/4/19,-8,-34,-30,-31,-38,-5,-24,-9,-40,-36,-37,-31,-14,-27,-21,-30,7,-9,-39,-15,-17,-26,-9,-20,-12,-25,-10
2021/4/20,-11,-31,-26,-28,-32,-3,-24,-12,-40,-33,-36,-28,-9,-22,-19,-24,7,-9,-38,-15,-20,-28,-9,-20,-12,-29,-8
2021/4/21,-7,-31,-45,-31,-32,-3,-25,-12,-45,-33,-36,-30,-12,-28,-19,-29,11,-15,-39,-16,-19,-29,-14,-24,-13,-29,-9
2021/4/22,-7,-35,-29,-30,-36,-4,-28,-15,-44,-37,-36,-32,-13,-24,-18,-33,12,-13,-40,-17,-23,-28,-19,-22,-12,-28,-9
2021/4/23,-4,-39,-28,-30,-37,-6,-36,-19,-45,-35,-36,-32,-14,-25,-20,-31,13,-16,-41,-12,-23,-28,-12,-18,-8,-29,-11
2021/4/24,-5,-39,-29,-28,-39,-7,-48,-21,-50,-46,-41,-35,-10,-17,-20,-37,19,-22,-38,-8,-19,-33,-13,-17,-6,-34,-9
2021/4/25,-16,-38,-40,-29,-37,4,-44,-25,-46,-35,-41,-47,-15,-14,-20,-36,9,-32,-42,-9,-14,-39,-14,-18,-7,-31,-6
2021/4/26,-11,-22,-28,-28,-32,-3,-33,-15,-42,-35,-32,-23,-16,-19,-21,-12,14,-8,-38,-16,-10,-26,-11,-20,-13,-24,-9
2021/4/27,-9,-21,-28,-28,-30,0,-31,-14,-41,-34,-36,-22,-12,-17,-19,-19,7,-8,-38,-16,-13,-28,-8,-17,-15,-30,-8
2021/4/28,-8,-20,-26,-28,-29,0,-28,-10,-44,-32,-37,-22,-13,-23,-17,-11,10,-10,-38,-16,-12,-26,-10,-24,-22,-30,-7
2021/4/29,-8,-29,-26,-26,-33,17,-27,-8,-44,-38,-37,-24,-11,-22,-12,-29,11,-9,-37,-15,-13,-24,-9,-26,-14,-28,-8
2021/4/30,-4,-26,-20,-29,-34,-41,-30,-11,-41,-33,-36,-20,-10,-20,-7,-24,12,-3,-34,-9,-9,-22,-14,-27,6,-26,-8
2021/5/1,0,-56,-34,-25,-46,3,-44,-40,-73,-72,-41,-49,-20,-60,-15,-23,16,-65,-34,-11,-40,-44,-24,-41,-6,-31,-6
2021/5/2,-3,-35,-32,-24,-51,7,-36,-18,-37,-46,-41,-32,-16,-21,-14,-25,13,-25,-37,-11,-9,-13,-12,-43,-4,-26,-4
2021/5/3,-14,-13,-21,-27,-31,2,-8,-7,-32,-30,-44,-16,10,-15,-15,-6,4,-3,-31,-10,-6,-19,-11,-14,-13,-29,-8
2021/5/4,-9,-24,-23,-27,-28,-5,-5,-9,-35,-39,-33,-16,11,-25,-15,-20,6,-8,-33,-17,-7,-21,-14,-20,-13,-31,-7
2021/5/5,-8,-19,-21,-27,-34,-5,-8,-12,-38,-38,-37,-18,-8,-28,-14,-12,6,-11,-33,-19,-16,-22,-19,-25,-17,-29,-4
2021/5/6,-8,-24,-20,-24,-33,1,-11,-13,-41,-38,-35,-18,-15,-29,-14,-16,7,-6,-34,-19,-11,-21,-16,-30,-11,-27,-6
2021/5/7,-4,-25,-14,-27,-34,0,-11,-11,-38,-37,-36,-19,-23,-26,-15,-17,12,-8,-36,-13,-13,-23,-15,-24,-6,-28,-7
2021/5/8,4,-14,-8,-23,-53,0,-12,-10,-52,-41,-42,-21,-21,-15,-13,-28,22,-14,-32,-10,-44,-27,-14,-13,-7,-42,-3
2021/5/9,4,-10,-26,-15,-11,19,-1,-15,-40,-22,-45,-25,-18,-16,-11,-24,21,-40,-29,-12,24,-32,-16,-10,-2,-30,-2
2021/5/10,-9,-11,-21,-26,-10,4,1,-8,-35,-30,-27,-17,-18,-21,0,-13,2,-4,-32,-16,5,-21,-10,-24,-11,-26,-9
2021/5/11,-10,-10,-22,-26,-10,5,4,-2,-33,-31,-24,-21,-17,-19,-17,-11,5,3,-33,-16,2,-20,-7,-24,-13,-27,-8
2021/5/12,-7,5,-22,-23,-19,16,4,9,-31,-21,-28,-17,-20,-13,-15,-4,6,18,-32,-13,-4,-20,4,-13,-17,-25,-6
2021/5/13,-7,-32,-24,-20,-24,-27,2,-20,-52,-64,-27,-17,-21,-57,-13,-14,10,-58,-33,-20,-11,-20,-19,-59,-17,-29,-5
2021/5/14,-3,-4,-20,-23,-23,11,-9,-2,-37,-28,-30,-20,-21,-13,-11,-9,12,10,-32,-15,-11,-20,-9,-13,-16,-27,-7
2021/5/15,1,-22,-18,-21,-20,-5,-14,-11,-48,-43,-37,-21,-19,-21,-9,-26,21,-9,-28,-13,-3,-24,-17,-27,-29,-34,-6
2021/5/16,-1,-26,-29,-15,-11,8,-5,-3,-43,-40,-37,-30,-23,-25,-9,-27,14,-21,-32,-44,5,-27,-12,-45,-36,-32,-4
2021/5/17,-7,-16,-22,-20,-16,5,-5,-4,-35,-28,-14,-13,-23,-19,-12,-17,3,-58,-26,-40,-12,-19,-10,-24,-35,-17,-7
2021/5/18,-8,-10,-23,-21,-11,6,-7,-5,-35,-29,-15,-11,-18,-19,-12,-11,5,-3,-27,-42,-7,-19,-6,-21,-38,-20,-6
2021/5/19,-6,-14,-21,-20,-14,4,-8,-7,-13,-26,-17,-14,-21,-23,-12,-17,8,-3,-28,-44,-9,-19,-7,-26,-44,-18,-4
2021/5/20,-7,-13,-21,-17,-13,6,-9,-7,-15,-26,-28,-11,-21,-18,-11,-13,11,0,-28,-44,-4,-16,-5,-19,-43,-24,-4
2021/5/21,-3,-20,-20,-21,-19,1,-13,-11,-20,-28,-27,-12,-26,-21,-13,-19,12,-4,-29,-45,-4,-19,-10,-28,-46,-25,-7
2021/5/22,1,-27,-24,-23,-20,-2,-16,-13,-21,-36,-26,-15,-19,-19,-12,-25,21,-17,-27,-41,-13,-25,-14,-17,-54,-24,-7
2021/5/23,-1,-10,-33,-15,-16,-21,-15,-15,-8,-29,-33,-18,-18,-10,-11,-25,12,-29,-31,-45,-16,-31,-15,-9,-55,-24,-4
2021/5/24,-8,-44,-24,-30,-10,-29,1,-3,-25,-53,-18,-19,-21,-60,-15,-10,3,-58,-26,-41,-4,-16,-7,-54,-49,-19,-6
2021/5/25,-10,-14,-23,-21,-16,8,1,-4,-16,-22,-19,-8,-13,-17,-13,-11,7,6,-26,-40,-9,-17,-3,-15,-46,-20,-4
2021/5/26,-7,-12,-21,-21,-14,-1,-8,-9,-19,-24,-19,-9,-15,-24,-11,-13,9,-1,-27,-43,2,-17,-9,-18,-49,-17,-2
2021/5/27,-5,-13,-21,-18,-14,6,-2,-4,-15,-25,-22,-8,-24,-18,-9,-17,10,3,-26,-45,-4,-15,-3,-18,-48,-12,-2
2021/5/28,-14,-9,-19,-22,-17,5,-3,-2,-14,-18,-23,-8,-18,-16,-7,-8,11,0,-27,-42,-2,-15,-2,-11,-48,-11,-5
2021/5/29,-13,-10,-20,-18,-20,3,-9,-7,-15,-23,-28,-11,-16,-14,-7,-12,15,-9,-22,-39,-8,-20,-1,-13,-55,-18,-7
2021/5/30,-13,-1,-33,-13,-10,20,0,-1,2,-5,-28,-13,-15,4,-6,5,10,-8,-28,-42,-1,-22,8,-3,-61,-5,-3
2021/5/31,-15,4,-22,-14,-7,21,4,5,-9,-2,-12,-4,-15,-6,-6,4,2,9,-19,-38,2,-12,2,-6,-51,-1,-8
2021/6/1,-16,7,-18,-14,3,17,13,8,-9,-3,-11,7,-13,-2,-5,6,8,8,-23,-39,9,-14,4,-5,-47,-5,-3
2021/6/2,-15,5,-12,-14,0,13,11,11,-13,3,-18,-8,-15,-12,-6,2,9,7,-30,-42,4,-11,3,-8,-48,-6,-2
2021/6/3,-16,-5,-33,-15,0,15,11,8,-14,-31,-15,-4,-17,-7,-7,-9,11,6,-26,-42,6,-12,4,-14,-47,-6,-3
2021/6/4,-10,-16,-14,-18,-6,14,7,7,-16,-6,-18,-5,-28,-16,-10,-10,16,1,-28,-41,5,-13,0,-7,-49,-13,-5
2021/6/5,-8,-14,-17,-18,-10,-18,3,2,-15,-19,-26,-10,-14,-9,-8,-13,23,-8,-24,-37,0,-20,-3,-13,-59,-20,-6
2021/6/6,-9,2,-28,-13,5,26,12,3,-4,-21,-25,-15,-16,-10,-3,1,22,-7,-30,-40,20,-20,4,-12,-59,-15,-2
2021/6/7,-14,5,-17,-16,-1,14,18,12,-8,-5,-3,-5,-16,-10,-10,4,12,5,-24,-39,10,-9,5,-13,-46,-10,-4
2021/6/8,-16,5,-16,-17,4,17,20,11,-8,-6,-8,-1,-14,-6,-9,7,4,7,-26,-39,8,-11,7,-10,-45,-11,-3
2021/6/9,-15,11,-13,-16,2,13,22,11,-4,-3,-13,-2,-15,-10,-8,4,7,6,-28,-40,10,-11,7,-10,-46,-11,-1
2021/6/10,-15,5,-15,-13,0,15,23,9,-7,-6,-12,-1,-14,-6,-7,-1,9,7,-25,-42,10,-9,10,-7,-45,-12,-2
2021/6/11,-5,1,-12,-12,-4,9,15,5,-8,-7,-15,-6,-17,-10,-10,-5,12,7,-28,-39,7,-14,-1,-8,-44,-15,-6
