date,Australia,Belgium,Brazil,Canada,Czech Republic,Denmark,Estonia,Finland,France,Germany,Ireland,Italy,Japan,Luxembourg,Mexico,Netherlands,New Zealand,Norway,Philippines,Singapore,Slovakia,Spain,Sweden,Switzerland,Taiwan,United Kingdom,United States
2020/2/15,-2,29,-5,10,37,-4,-8,-11,23,45,-36,35,7,40,6,11,0,26,-1,-10,41,26,3,31,-2,-35,15
2020/2/16,9,-30,-13,41,28,-33,-17,-24,9,9,-29,26,-35,18,7,-31,-11,-34,-2,-18,25,13,-30,30,-21,-28,16
2020/2/17,-6,8,-12,63,17,0,-3,10,16,7,12,7,-5,-1,3,8,-5,13,-3,-7,43,9,-3,-3,-14,24,28
2020/2/18,-13,18,-11,6,22,9,3,22,36,10,12,16,1,1,3,21,1,15,-3,-7,45,5,13,34,-3,20,6
2020/2/19,-6,13,-5,9,6,12,15,34,18,6,-5,11,8,-4,2,20,0,49,-4,-6,29,11,26,-11,8,8,8
2020/2/20,5,4,2,14,16,-3,22,30,29,14,12,18,4,-7,2,-5,-3,-4,-5,-10,31,15,-1,46,-4,4,4
2020/2/21,-1,15,1,10,4,15,-5,0,28,15,-1,19,7,11,-1,22,-5,12,-8,-14,14,20,22,26,6,10,4
2020/2/22,10,0,12,28,30,-24,-30,-23,31,26,-4,30,-10,32,7,-2,-12,9,-1,-5,30,44,-10,57,3,-7,23
2020/2/23,9,-27,32,36,-17,-9,33,32,30,-24,1,23,16,-13,8,-26,-10,0,0,-3,-22,33,23,27,24,-5,23
2020/2/24,-10,7,69,19,13,12,155,24,45,17,3,22,54,12,6,4,-1,21,6,-12,17,36,24,74,6,-9,9
2020/2/25,-8,29,51,9,13,-4,27,45,23,15,6,20,0,14,7,35,7,13,11,-2,34,17,8,17,4,3,9
2020/2/26,-5,-4,-8,1,10,1,8,40,9,0,9,-6,-5,-3,3,9,2,23,0,-4,6,11,4,-20,3,6,5
2020/2/27,-2,-15,-11,-6,9,21,12,37,1,-3,15,-1,-4,4,0,-9,-6,14,-4,-5,14,16,10,-22,-9,8,12
2020/2/28,0,3,-17,-5,0,23,12,37,15,9,0,11,-4,17,3,11,-4,20,-6,-8,-3,33,16,16,65,-13,10
2020/2/29,18,-7,-23,11,0,-17,15,28,-12,9,-28,2,-22,5,5,-6,-2,2,-1,-2,5,19,8,-14,31,-14,21
2020/3/1,20,-2,-34,23,29,-5,-4,-6,-13,21,-5,-30,-1,-4,7,2,-1,-30,0,-1,-18,6,-7,29,21,14,18
2020/3/2,-1,-12,-25,1,18,28,13,15,-9,9,12,-26,-15,0,2,-12,-10,4,-2,-7,13,-7,10,-24,-10,14,10
2020/3/3,-14,11,-21,8,-9,9,-3,14,8,8,29,-9,11,6,2,20,-6,6,-2,-3,-3,-3,5,7,-2,11,20
2020/3/4,-15,7,-11,11,17,16,-7,12,1,14,25,8,-21,-2,2,21,-17,9,-1,-7,2,9,-2,8,-14,2,17
2020/3/5,-19,-16,-5,18,21,30,3,8,-15,0,15,-12,-8,-7,3,-11,-15,26,-3,-13,23,2,8,-36,-30,1,21
2020/3/6,-6,2,-7,6,2,11,22,27,-1,-11,10,-8,5,3,0,10,-9,18,-9,-8,-8,0,24,-12,-1,22,12
2020/3/7,10,33,-14,17,-6,47,18,28,7,19,-1,2,-8,44,4,39,2,29,-1,-16,-2,17,36,-3,9,7,29
2020/3/8,14,-21,-17,50,45,-7,91,41,-1,31,0,1,-35,7,10,-5,-6,-37,-2,-7,18,19,0,47,26,15,40
2020/3/9,5,6,-12,31,8,14,17,5,2,7,-13,-24,11,9,-8,6,-18,11,-1,-9,15,12,8,-17,-3,4,31
2020/3/10,-11,-5,-11,-2,6,-6,-1,-7,1,-13,15,-32,-28,-4,2,-6,-11,-4,-5,-4,26,12,3,-26,-29,4,18
2020/3/11,-2,-3,-6,12,-11,25,-10,1,17,17,-3,-32,13,-5,2,18,-14,10,-6,-9,-10,17,10,10,-4,10,26
2020/3/12,2,4,-5,11,12,-16,-5,0,5,4,-13,-61,16,2,3,-5,-15,-1,-8,-8,19,1,-17,-1,-15,5,19
2020/3/13,-8,-5,-8,-16,-2,2,-11,-1,4,-3,1,-64,10,3,3,-2,-12,3,-16,-9,-23,-22,-4,1,-21,12,4
2020/3/14,-15,0,-15,-8,21,86,-4,18,-1,33,-15,-78,-39,3,6,21,0,26,-20,-1,-29,-44,59,-6,-28,1,3
2020/3/15,-8,20,-21,28,37,-8,51,25,15,75,20,-81,9,51,6,15,-8,-50,-29,4,-18,-76,-15,66,31,-1,5
2020/3/16,-18,7,-23,15,-20,50,-21,11,-15,40,21,-67,-7,13,-7,33,-19,22,-18,1,-26,-72,11,14,0,29,-1
2020/3/17,-21,31,-28,7,-17,38,20,0,-40,31,67,-68,14,-6,-8,51,-22,10,-30,2,-12,-73,2,21,-3,6,8
2020/3/18,-15,7,-28,14,-1,11,-27,32,-53,44,14,-71,20,-35,-14,34,-22,18,-36,-3,3,-73,1,22,-11,-3,6
2020/3/19,-9,-19,-34,18,-11,104,52,45,-56,15,29,-74,17,-36,-16,3,-34,24,-39,-2,5,-77,40,19,-29,2,2
2020/3/20,-12,-50,-45,-8,-26,64,19,41,-66,-14,16,-77,40,-40,-22,-6,-37,31,-47,-6,-5,-79,11,-11,-5,6,-2
2020/3/21,-9,-34,-66,11,-62,85,13,42,-78,-31,-12,-85,34,-70,-32,24,-38,80,-52,-15,-71,-87,66,-29,4,2,-3
2020/3/22,-11,-20,-75,4,-39,49,75,77,-80,1,39,-91,18,-34,-37,15,-36,-8,-56,-18,-50,-89,57,-40,24,20,-12
2020/3/23,-27,-20,-61,-27,-27,54,27,33,-64,-5,7,-81,11,-48,-30,4,-50,-1,-45,-23,-45,-77,8,-19,-9,1,-23
2020/3/24,-30,-8,-62,-10,-17,61,12,36,-65,9,10,-80,14,-43,-33,25,-52,-8,-47,-9,-24,-79,22,-5,-5,-14,-10
2020/3/25,-33,-19,-57,1,-15,67,13,45,-67,11,13,-82,31,-50,-36,27,-52,0,-46,-13,-36,-78,25,-20,0,-12,-7
2020/3/26,-23,-25,-54,-18,-24,91,23,52,-67,3,15,-84,26,-46,-36,11,-77,29,-47,-15,-24,-78,48,-23,-10,-11,3
2020/3/27,-30,-27,-56,-10,2,96,8,46,-68,21,0,-82,-9,-39,-37,22,-80,16,-52,-24,-1,-80,43,-3,-11,-26,-7
2020/3/28,-34,-38,-64,-30,18,79,28,45,-76,33,-59,-86,-23,-28,-39,1,-80,29,-56,-15,-1,-86,52,18,-33,-54,-25
2020/3/29,-35,-66,-70,-16,-24,35,4,48,-82,-49,-59,-90,-25,-66,-46,-30,-78,-5,-59,-12,-9,-89,43,-41,17,-52,-19
2020/3/30,-35,-35,-55,-32,-20,53,-9,32,-66,-13,-37,-79,-2,-44,-36,-8,-73,37,-48,-16,-38,-80,8,-46,-13,-33,-15
2020/3/31,-35,-18,-53,-13,-28,70,-11,-2,-61,7,-22,-78,9,-44,-37,41,-66,23,-49,-10,-22,-82,27,1,-6,-21,-16
2020/4/1,-36,-18,-48,-10,0,13,4,38,-62,20,-31,-77,-29,-42,-39,16,-66,18,-48,-15,-11,-81,27,7,-10,-29,-7
2020/4/2,-42,-38,-48,-16,5,11,-15,14,-62,6,-38,-77,13,-39,-41,-4,-69,-7,-49,-22,-10,-81,-6,8,10,-24,-9
2020/4/3,-41,-38,-52,-33,-24,32,-40,0,-66,-13,-35,-78,26,-56,-43,1,-72,13,-54,-29,-12,-82,6,8,40,-25,-21
2020/4/4,-52,-30,-60,-17,-6,59,7,45,-73,21,-46,-84,26,-31,-46,13,-75,32,-57,-27,-7,-86,57,15,-7,-38,-24
2020/4/5,-43,-13,-66,-13,45,118,49,73,-73,61,-59,-90,3,-7,-52,41,-74,14,-60,-27,26,-90,69,42,-12,-29,-20
2020/4/6,-35,-19,-53,2,18,161,38,48,-61,49,-9,-76,15,-31,-41,30,-71,89,-48,-26,6,-79,92,21,-28,-20,-10
2020/4/7,-39,4,-50,-1,1,167,51,60,-61,50,6,-75,17,-27,-42,61,-67,104,-48,-37,34,-79,65,42,-18,-7,-2
2020/4/8,-38,-3,-46,-3,2,131,61,78,-63,57,-10,-76,16,-32,-42,65,-74,37,-47,-46,4,-77,77,26,-8,-14,-6
2020/4/9,-31,-7,-40,-15,2,188,13,64,-61,37,-24,-76,8,-35,-46,34,-77,166,-51,-37,8,-83,81,22,-12,-13,-21
2020/4/10,-43,-12,-58,-24,11,172,42,124,-64,72,-26,-76,0,-26,-57,40,-68,163,-59,-44,17,-88,129,75,-1,-18,-21
2020/4/11,-51,-20,-59,-22,9,50,11,89,-74,35,-31,-83,3,-20,-54,33,-75,-2,-59,-51,-4,-85,84,27,-20,-37,-16
2020/4/12,-42,-24,-67,-4,35,123,-39,-9,-76,59,-69,-91,-35,-21,-58,33,-77,12,-60,-57,32,-89,54,33,-10,-33,-36
2020/4/13,-18,-31,-52,-25,-35,107,5,96,-68,29,-15,-86,-45,-41,-45,14,-76,70,-47,-53,17,-80,43,83,-6,-21,-31
2020/4/14,-35,-26,-54,-11,-39,65,-19,11,-59,8,-1,-76,10,-34,-44,16,-77,3,-48,-48,-22,-75,32,11,-1,-10,-15
2020/4/15,-31,-12,-47,-14,-16,58,6,37,-59,46,-5,-75,17,-34,-44,47,-76,44,-48,-52,5,-77,63,30,1,-6,-16
2020/4/16,-27,-4,-46,-6,19,95,-14,28,-58,57,-7,-75,9,-26,-45,43,-75,53,-48,-52,28,-76,50,30,-5,-7,-14
2020/4/17,-33,-14,-50,-22,8,127,-2,32,-62,49,-26,-75,-1,-21,-47,38,-81,68,-53,-57,27,-77,56,39,2,-33,-22
2020/4/18,-42,-54,-59,-3,28,121,7,44,-73,35,-46,-82,-47,-26,-51,-1,-77,99,-60,-62,30,-85,83,33,5,-47,-20
2020/4/19,-35,-29,-64,-13,-6,127,45,81,-77,56,-36,-88,1,-14,-56,52,-77,88,-63,-61,-20,-89,104,36,19,-12,-10
2020/4/20,-35,-9,-47,15,2,126,48,62,-61,35,6,-79,-33,-24,-47,37,-71,106,-50,-57,25,-75,78,15,-6,-2,-7
2020/4/21,-31,0,-51,-17,12,142,75,121,-59,45,10,-76,8,-20,-50,52,-66,135,-51,-60,38,-77,129,17,-12,2,-8
2020/4/22,-28,-1,-45,-22,19,137,90,110,-58,60,0,-75,-3,-24,-51,63,-64,130,-51,-64,42,-75,124,46,-16,1,-9
2020/4/23,-26,2,-44,-1,23,171,66,84,-55,58,1,-73,-4,-15,-52,64,-74,93,-53,-66,40,-74,105,44,-32,6,-14
2020/4/24,-27,-17,-48,-3,14,117,18,49,-58,38,-8,-71,-8,-17,-53,47,-68,56,-57,-73,38,-76,50,40,-24,-4,-14
2020/4/25,-30,-25,-55,16,4,123,22,56,-70,40,-19,-83,-9,-5,-55,20,-69,95,-60,-71,0,-84,73,27,-9,-23,2
2020/4/26,-34,-3,-61,-6,43,80,49,56,-68,78,-43,-85,-16,20,-60,62,-69,48,-63,-72,55,-77,82,19,4,-10,-11
2020/4/27,-27,4,-50,14,23,55,40,60,-56,57,13,-68,-9,-3,-51,107,-63,20,-50,-65,36,-65,17,29,-10,-3,-4
2020/4/28,-37,-38,-48,14,32,99,-24,38,-60,19,9,-71,4,-34,-50,-3,-48,48,-50,-63,67,-64,23,-25,0,-42,6
2020/4/29,-41,-31,-43,6,-12,15,28,54,-59,12,-28,-68,23,-34,-49,22,-51,56,-48,-63,12,-64,35,-4,3,-31,-7
2020/4/30,-43,-28,-37,-4,19,11,37,105,-61,-8,-27,-67,8,-43,-45,13,-53,51,-54,-70,49,-63,44,-42,-4,-31,-7
2020/5/1,-42,-37,-49,10,33,68,77,152,-71,17,-22,-74,4,-52,-54,2,-51,119,-59,-73,23,-74,35,-25,39,-22,7
2020/5/2,-38,-36,-54,15,10,54,10,68,-72,-18,-14,-71,-11,-34,-52,5,-56,95,-62,-69,34,-43,81,-34,13,-18,28
2020/5/3,-20,-13,-62,47,9,106,63,94,-67,43,-11,-75,-19,0,-58,53,-72,48,-66,-70,9,-44,94,41,18,-21,22
2020/5/4,-24,-4,-48,5,2,83,40,80,-49,-1,40,-30,4,-20,-47,58,-59,51,-53,-67,46,-26,31,42,-6,4,5
2020/5/5,-33,17,-47,32,-1,96,79,129,-52,21,18,-31,29,-9,-50,123,-64,66,-53,-63,16,-27,72,-19,-3,4,5
2020/5/6,-30,21,-44,36,4,77,87,118,-49,49,21,-32,-17,-7,-49,74,-48,74,-52,-65,-3,-25,85,19,-7,16,6
2020/5/7,-25,19,-43,32,38,150,46,96,-48,47,6,-28,3,-2,-50,69,-55,70,-52,-60,41,-29,86,56,-13,16,21
2020/5/8,-23,11,-43,9,95,226,45,89,-57,60,21,-29,6,0,-51,86,-51,64,-56,-68,137,-37,84,58,-3,14,-2
2020/5/9,-32,17,-52,0,73,173,62,96,-66,61,22,-31,-20,-15,-51,92,-41,84,-59,-68,90,-49,146,67,-4,-6,9
2020/5/10,-16,-39,-62,20,27,78,122,81,-72,29,-40,-43,-35,-22,-56,11,-44,2,-61,-69,81,-63,34,43,-1,-38,6
2020/5/11,-26,-18,-47,19,-25,62,-18,13,-34,-23,22,-45,0,-27,-50,10,-54,39,-50,-64,31,-21,45,-29,-10,-8,-3
2020/5/12,-30,6,-49,20,4,42,37,68,-15,14,29,-27,6,7,-48,33,-52,27,-51,-59,14,-35,33,3,-14,7,10
2020/5/13,-28,-7,-46,46,-10,82,8,78,-31,13,-8,-39,4,-7,-48,28,-53,52,-51,-62,-10,-27,48,-31,1,6,18
2020/5/14,-24,-1,-46,37,-39,77,36,77,-23,20,-53,-28,6,-5,-48,27,-45,43,-52,-61,9,-46,49,-15,-9,28,17
2020/5/15,-26,1,-49,24,-39,57,25,78,-17,29,-63,-34,-4,19,-46,48,-42,35,-56,-64,-28,-36,47,-11,0,21,21
2020/5/16,-14,-6,-56,62,1,38,-5,38,-13,53,-64,-37,-52,43,-49,39,-35,21,-58,-65,57,-39,56,27,-14,5,32
2020/5/17,0,26,-61,86,13,33,14,73,8,92,-69,-24,-2,72,-55,86,-33,19,-61,-67,89,-32,48,100,13,27,17
2020/5/18,-25,22,-48,94,-14,32,47,86,8,55,-54,-11,-20,21,-46,64,-39,61,-47,-60,75,-1,61,56,-21,36,2
2020/5/19,-27,35,-48,57,-9,103,63,73,11,63,-36,-22,-20,35,-45,90,-37,92,-49,-58,76,-3,75,69,-34,51,15
2020/5/20,-27,34,-43,70,-9,172,50,71,20,84,-17,-13,-6,25,-45,134,-38,127,-48,-60,58,-5,137,13,-17,68,23
2020/5/21,-33,80,-43,73,-1,337,51,149,66,225,-40,0,-8,95,-46,246,-42,227,-48,-61,47,-7,268,145,-38,51,31
2020/5/22,-33,-5,-49,63,-6,144,76,157,12,68,-60,4,-5,34,-47,86,-39,92,-54,-69,71,-14,184,54,-47,14,31
2020/5/23,-32,-3,-60,85,-48,121,96,130,-17,27,-61,11,-8,-14,-49,67,-33,74,-57,-66,15,-21,61,-39,-36,-12,43
2020/5/24,-23,4,-67,115,-10,15,65,80,21,37,-31,13,8,38,-53,7,-53,27,-59,-63,18,-25,63,32,19,38,57
2020/5/25,-30,29,-50,64,-39,107,89,76,17,33,-28,4,2,18,-44,75,-57,106,-47,-54,1,8,95,-3,-6,136,60
2020/5/26,-27,47,-49,80,-19,156,115,114,22,73,-15,6,-8,38,-45,114,-41,74,-47,-58,13,9,163,10,-15,66,28
2020/5/27,-21,41,-43,82,4,90,109,86,21,86,-14,8,5,28,-46,96,-45,82,-46,-57,48,10,86,9,-26,65,32
2020/5/28,-14,33,-42,64,-33,152,65,66,19,65,-12,5,5,39,-46,74,-40,98,-48,-59,14,11,110,-5,-38,77,26
2020/5/29,-25,33,-43,51,-5,200,78,91,14,84,-24,-6,5,68,-45,122,-45,142,-52,-62,28,2,144,8,-17,67,29
2020/5/30,-7,35,-51,58,15,209,80,118,23,99,-24,7,1,87,-46,129,-26,210,-55,-63,35,2,186,21,2,48,48
2020/5/31,-7,60,-58,69,-35,235,109,122,53,143,-22,15,-16,143,-52,154,-31,172,-57,-61,-42,-16,202,82,19,67,47
2020/6/1,-24,125,-47,81,3,372,63,114,78,264,30,53,-13,134,-43,248,-34,314,-43,-63,67,14,191,145,-10,74,28
2020/6/2,-33,48,-48,64,-8,202,88,124,31,109,0,119,5,59,-43,153,-36,119,-43,-54,49,11,182,18,-6,78,35
2020/6/3,-20,35,-41,68,-3,133,93,145,9,91,-41,6,5,20,-43,102,-40,97,-42,-54,62,1,150,-12,0,0,33
2020/6/4,-13,-19,-41,108,-16,71,22,81,-16,12,-45,-24,2,-8,-44,12,-51,60,-43,-62,39,-11,116,-51,-9,19,40
2020/6/5,-13,-28,-44,101,-15,143,86,100,-7,21,-41,1,1,-7,-45,14,-51,42,-46,-59,2,8,75,-25,-2,9,34
2020/6/6,2,-10,-52,88,21,55,48,73,5,44,-56,31,-2,12,-46,21,-41,47,-49,-63,100,4,53,-21,-4,-17,51
2020/6/7,1,22,-58,130,1,87,118,113,3,51,-30,-4,10,48,-50,27,-38,11,-52,-56,63,-21,119,-41,-11,22,53
2020/6/8,17,-9,-42,100,-8,99,65,92,12,67,8,-7,1,21,-43,53,-40,72,-39,-54,24,0,125,-12,-24,44,39
2020/6/9,-24,18,-45,90,6,126,69,130,12,59,-14,9,7,14,-44,83,-35,104,-40,-50,37,6,177,-15,-11,56,36
2020/6/10,-32,25,-36,78,-24,115,137,214,12,70,-29,2,-1,12,-42,88,-35,111,-41,-57,12,12,181,-23,0,-1,40
2020/6/11,-14,27,-37,100,26,112,103,204,9,112,-24,3,-26,70,-43,61,-40,153,-41,-52,52,-3,166,24,-10,15,49
2020/6/12,-23,27,-33,89,52,106,103,240,8,147,-24,35,-10,68,-42,129,-45,175,-48,-58,71,-3,174,71,-3,6,57
2020/6/13,-14,60,-46,111,61,117,131,239,16,97,-6,29,-40,73,-41,126,-30,207,-49,-69,85,12,232,14,2,41,74
2020/6/14,-18,48,-59,142,6,170,164,221,41,34,5,30,-30,60,-46,71,-33,136,-50,-58,61,7,246,-12,5,65,68
2020/6/15,-18,53,-46,104,27,219,110,223,38,63,48,19,-3,50,-36,99,-39,181,-37,-51,56,20,193,9,-4,63,45
2020/6/16,-20,47,-44,136,42,237,99,192,36,75,23,27,6,58,-36,90,-35,181,-36,-53,48,5,140,29,-1,53,57
2020/6/17,-22,3,-38,123,39,205,179,241,25,80,-1,24,10,-5,-37,99,-36,173,-37,-56,53,16,154,-18,2,34,58
2020/6/18,-12,33,-37,139,-1,206,163,290,33,67,-9,36,-14,54,-38,63,-56,187,-29,-51,25,16,237,12,-9,8,59
2020/6/19,-16,49,-40,128,7,127,150,517,44,63,-11,41,-26,78,-38,116,-46,190,-36,-41,32,18,285,14,-5,20,60
2020/6/20,-8,70,-45,135,-4,91,116,330,62,85,-6,64,10,93,-39,123,-30,169,-37,-50,-3,27,227,49,-15,49,69
2020/6/21,-13,55,-49,149,24,136,196,256,58,123,1,47,11,136,-46,105,-49,51,-36,-42,5,19,169,79,16,37,59
2020/6/22,-26,70,-41,119,39,163,248,255,74,96,-7,46,-14,87,-40,129,-36,122,-25,-41,44,38,154,52,-3,72,43
2020/6/23,-22,102,-39,95,64,267,300,275,85,129,2,59,6,109,-39,185,-33,209,-26,-46,95,42,271,95,-2,90,54
2020/6/24,-17,93,-36,122,28,244,309,323,83,130,43,60,6,59,-40,192,-42,205,-25,-49,86,42,315,78,2,98,57
2020/6/25,-9,89,-38,142,53,288,205,298,72,106,54,51,-13,78,-40,161,-48,215,-29,-36,86,24,305,67,34,102,64
2020/6/26,-14,56,-43,129,49,288,203,298,55,114,4,60,-7,63,-40,181,-47,224,-34,-36,72,24,302,50,65,50,57
2020/6/27,-7,43,-56,117,83,233,220,263,55,110,-29,71,0,84,-39,86,-40,241,-38,-32,93,33,321,63,22,-7,62
2020/6/28,-8,56,-59,153,69,102,236,219,57,72,-30,53,-20,83,-43,98,-47,37,-42,-30,95,19,184,41,10,22,55
2020/6/29,-14,51,-47,137,17,185,87,173,66,74,3,62,1,51,-37,82,-50,112,-26,-36,46,37,180,30,-4,22,46
2020/6/30,-15,38,-44,133,88,127,30,93,71,92,46,60,-22,51,-35,72,-41,99,-26,-35,126,35,122,112,-6,34,50
2020/7/1,-6,35,-39,234,84,177,74,155,54,85,9,55,-12,40,-36,91,-43,141,-26,-35,115,30,164,55,-11,34,54
2020/7/2,-1,58,-36,134,50,224,87,194,59,69,45,55,2,49,-36,85,-44,135,-28,-32,76,29,175,30,-25,39,77
2020/7/3,-14,77,-39,151,79,158,133,207,68,99,-1,47,-14,93,-37,124,-37,96,-33,-33,85,31,164,45,-5,20,86
2020/7/4,-4,39,-45,183,127,66,71,98,69,109,13,65,-28,107,-39,50,-25,156,-38,-30,132,43,96,96,-2,13,81
2020/7/5,6,49,-53,190,156,90,71,137,82,95,6,56,-7,90,-44,69,-43,26,-38,-25,165,28,78,124,13,53,53
2020/7/6,-8,77,-40,156,128,184,116,176,111,73,61,70,-31,70,-36,106,-43,130,-26,-31,130,45,132,69,-1,76,48
2020/7/7,-11,111,-39,136,102,220,129,184,129,106,3,77,-18,91,-36,146,-35,158,-26,-33,113,51,219,128,2,52,51
2020/7/8,-4,19,-34,116,62,245,128,249,114,80,0,78,-12,52,-38,88,-45,195,-27,-34,132,47,209,112,2,29,52
2020/7/9,-1,67,-33,136,86,288,123,202,116,74,42,74,-20,94,-38,60,-35,213,-27,-36,118,46,261,107,-6,38,59
2020/7/10,-11,70,-35,136,90,187,111,235,98,74,50,77,-17,84,-37,118,-27,170,-34,-17,150,37,189,74,1,67,43
2020/7/11,-17,98,-43,97,44,192,66,115,119,112,65,69,-22,151,-39,133,-22,174,-35,-29,51,44,200,52,3,69,62
2020/7/12,-7,124,-47,169,120,178,165,194,153,142,44,63,-3,193,-43,162,-34,97,-36,-18,104,24,204,132,17,103,64
2020/7/13,-16,151,-38,150,94,358,157,222,245,132,56,79,-18,127,-35,209,-29,222,-28,-40,131,58,275,123,1,71,53
2020/7/14,-28,71,-41,165,131,301,209,277,208,116,31,87,-17,108,-35,134,-25,184,-25,-29,178,50,263,146,2,73,59
2020/7/15,-14,89,-36,159,97,307,243,380,117,78,72,75,-9,68,-34,175,-42,252,-26,-33,173,47,252,44,1,52,56
2020/7/16,-9,57,-35,114,59,383,219,350,125,63,80,79,0,60,-34,115,-44,289,-25,-31,89,46,348,48,-1,85,62
2020/7/17,-15,102,-35,141,78,384,230,358,122,108,37,73,-15,115,-36,181,-38,162,-33,-27,104,42,369,72,10,93,54
2020/7/18,-4,124,-40,193,83,302,245,291,123,150,63,84,-15,166,-38,190,-29,131,-35,-18,50,48,326,117,9,61,74
2020/7/19,2,122,-42,154,105,236,260,276,133,152,95,70,6,204,-41,165,-33,86,-37,-9,98,31,286,148,20,78,60
2020/7/20,-14,172,-35,183,99,370,214,351,177,130,115,95,-4,161,-36,219,-40,241,-24,-23,153,58,257,168,2,114,51
2020/7/21,-21,252,-34,189,123,406,173,279,177,153,130,101,0,169,-35,258,-40,227,-28,-21,171,54,308,135,6,116,54
2020/7/22,-18,142,-28,134,142,365,166,251,155,156,60,92,-1,123,-36,227,-44,249,-26,-25,187,56,342,97,8,89,47
2020/7/23,-14,146,-25,157,125,340,130,187,157,143,57,92,9,143,-36,194,-42,270,-28,-25,171,57,302,126,-2,81,55
2020/7/24,-17,86,-29,162,108,260,96,175,132,123,31,75,26,140,-37,175,-39,253,-32,-29,126,48,207,67,8,95,55
2020/7/25,-15,64,-35,201,130,257,132,164,112,148,36,96,-19,161,-37,113,-13,229,-34,-23,108,53,299,125,6,25,77
2020/7/26,-30,83,-43,191,104,134,229,244,129,92,50,74,-21,174,-43,153,-28,50,-36,-25,136,34,192,107,18,78,65
2020/7/27,-34,115,-34,145,132,320,220,315,184,138,75,104,-14,161,-38,184,-32,197,-24,-37,185,66,304,182,1,40,48
2020/7/28,-26,123,-34,182,137,328,149,249,179,150,108,106,-8,152,-37,231,-32,162,-27,-30,234,53,235,151,-1,100,53
2020/7/29,-12,127,-34,157,150,220,156,223,174,159,49,105,-3,132,-37,227,-34,183,-27,-40,186,59,216,142,8,107,56
2020/7/30,-7,127,-34,171,141,282,100,229,170,154,74,93,-2,144,-35,233,-19,247,-27,-20,195,54,217,151,0,120,56
2020/7/31,-12,108,-33,174,127,368,149,272,139,161,67,91,-5,132,-36,286,-25,276,-35,-1,187,44,322,163,7,120,56
2020/8/1,7,87,-36,211,134,294,159,242,122,156,64,83,3,139,-35,187,1,241,-37,-13,172,40,374,138,6,72,69
2020/8/2,9,90,-39,151,103,184,171,147,136,89,85,61,9,191,-39,172,-25,60,-36,-10,172,31,198,37,13,93,52
2020/8/3,-20,85,-33,209,41,275,133,185,204,114,193,90,3,126,-34,182,-17,168,-19,-25,151,74,246,28,-25,115,47
2020/8/4,-22,145,-31,107,63,303,81,194,230,143,89,109,8,153,-33,279,-4,182,-27,-24,151,78,301,85,-13,89,48
2020/8/5,-16,137,-25,164,160,225,190,258,219,180,78,116,6,124,-32,286,-8,103,-27,-23,147,83,205,150,3,86,61
2020/8/6,-10,128,-21,176,154,369,149,205,222,163,98,117,4,132,-33,251,-20,191,-28,-23,205,80,301,157,-2,120,62
2020/8/7,-38,112,-23,155,134,389,192,300,185,156,88,113,1,132,-34,262,-26,222,-34,-20,195,59,360,167,7,114,57
2020/8/8,-21,95,-29,197,132,338,237,302,155,163,113,104,0,138,-35,217,3,216,-37,-7,168,57,380,146,4,92,79
2020/8/9,-22,78,-39,187,121,284,285,217,158,127,92,91,10,139,-39,196,-16,131,-41,11,154,40,304,142,24,103,66
2020/8/10,-27,114,-29,169,96,313,178,194,245,137,94,180,36,116,-34,254,-15,184,-24,20,160,86,242,122,-9,118,47
2020/8/11,-24,123,-29,147,137,332,150,159,248,148,141,191,20,115,-33,282,-23,214,-25,-20,187,71,279,162,-8,118,57
2020/8/12,-19,106,-26,170,147,279,159,166,205,154,140,184,23,82,-33,263,-30,225,-25,-24,209,74,266,121,5,100,51
2020/8/13,-5,83,-24,178,131,305,92,154,196,115,89,176,30,105,-32,173,-29,156,-27,-27,176,81,249,74,-1,89,53
2020/8/14,-15,82,-25,164,90,325,145,186,182,107,83,165,29,105,-33,172,-38,180,-31,-30,170,62,273,84,6,76,53
2020/8/15,-9,87,-32,202,108,305,194,222,157,132,81,139,6,139,-31,149,-14,204,-34,-13,142,55,342,145,4,50,67
2020/8/16,-5,68,-42,188,137,277,231,190,129,139,41,96,-5,137,-34,137,-18,118,-37,-6,129,38,292,115,24,52,48
2020/8/17,-18,92,-37,139,97,289,,152,214,100,35,184,-3,,-34,152,-26,171,-24,-31,100,77,212,60,11,80,42
2020/8/18,-22,110,-37,153,88,217,,167,219,112,112,198,4,,-33,194,-29,176,-26,-22,117,80,229,94,5,93,50
2020/8/19,-22,87,-29,155,119,190,,199,180,147,26,197,2,,-34,189,-42,124,-24,-25,98,83,174,102,2,39,44
2020/8/20,-15,104,-32,143,133,138,,199,202,128,25,182,-4,,-34,151,-34,112,-25,-22,186,78,140,121,-4,121,53
2020/8/21,-20,95,-39,125,122,167,,240,158,127,45,157,-4,,-33,173,-38,66,-32,-20,190,56,133,148,3,56,48
2020/8/22,-18,68,-43,184,92,154,86,102,116,107,30,116,-8,,-33,105,-7,69,-33,-17,160,50,152,61,-12,53,66
2020/8/23,-11,55,-44,169,109,93,,126,112,105,50,71,-9,,-36,91,-34,40,-34,-24,88,32,110,93,16,64,50
2020/8/24,-17,69,-33,134,94,150,,95,161,92,82,127,-5,,-36,120,-34,79,-21,-20,134,72,106,86,6,105,32
2020/8/25,-18,64,-31,145,121,171,,114,154,113,11,141,1,,-35,105,-33,91,-22,-18,164,71,139,114,4,31,37
