date,Australia,Belgium,Brazil,Canada,Czech Republic,Denmark,Estonia,Finland,France,Germany,Ireland,Italy,Japan,Luxembourg,Mexico,Netherlands,New Zealand,Norway,Philippines,Singapore,Slovakia,Spain,Sweden,Switzerland,Taiwan,United Kingdom,United States
2020/4/29,22.35,26.25,25.43,21.3,33.64,41.71,42.09,44.04,18.1,45.55,12.61,13.31,58.62,22.13,24.38,26.87,20.75,52.31,20.09,13.17,47.53,12.7,61.58,40.82,54.48,16.79,26.84
2020/4/30,23.58,28.09,24.75,21.97,35.42,44.71,44.43,45.14,17.36,45.07,12.79,13.21,60.87,18.19,22.8,27.51,22.09,47.18,21.27,12.99,42.33,13.33,63.87,38.82,62.26,16.48,26.66
2020/5/1,23.52,27.73,19.59,23.68,34.18,47.39,48.99,43.14,15.99,45.75,15.36,13.1,62.19,18.56,23.26,27.21,19.1,47.27,21.25,13.27,48.93,13.56,62.07,37.35,75.92,17.21,29.24
2020/5/2,21.41,27.1,20.12,22.42,30.2,44.9,39.51,43.37,16.16,44.9,14.15,13.96,57.57,21.67,22.65,24.39,16.05,48.91,20.76,12.71,55.07,14.31,63.88,35.63,67.81,17.21,28.11
2020/5/3,25.1,33.19,18.01,22.67,33.17,48.91,40.43,51.97,17.49,53.31,13.98,17.69,55.51,24.02,22.58,26.69,20.61,52.53,19.79,14.2,46.51,15.4,69.58,41.94,59.11,17.71,26.35
2020/5/4,25.56,32.5,26.74,25.08,38.92,49.22,53.04,54.31,20.31,54.35,16.64,20.52,60.04,28.01,25.45,28.04,19.17,57.17,21.1,13.72,48.19,17.81,64.46,46.51,54.13,19.24,30
2020/5/5,26.55,32.93,27.68,25.29,38.26,48.86,57.87,55.89,21.67,54.6,17.3,21.63,51.43,27.47,25.05,29.16,18.5,55.44,19.64,14.3,50.98,18.08,64.57,44.18,55.41,19.2,29.8
2020/5/6,26.43,35.82,26.87,25.24,38.83,48.86,63.89,55.71,22.83,55.35,18.02,21,58.79,26.67,24.95,30.91,21.31,56.87,18.41,13.28,45.95,18.29,65.79,45.66,55.71,19.38,29.47
2020/5/7,28.37,36.1,25.08,24.37,42.21,51.43,52.85,53.56,23.46,56.71,16.62,21.18,62.88,27.26,24.16,31.04,21.62,54.87,19,14.91,49.95,17.49,67.5,47.04,59.79,19.43,30.12
2020/5/8,27.93,35.53,24.67,25.12,41.44,52.11,51.66,52.87,22.11,57.39,16.69,21.48,63.21,22.81,24.93,31.21,21.15,56.98,18.48,14.58,57.4,17.8,70.9,48.28,77,19.1,30.07
2020/5/9,23.76,35.21,21.61,23.18,39.08,51.12,51.89,51.51,21.52,56.13,16.43,21.79,56.43,22.34,24.25,30.07,20.14,56.9,18.26,13.82,53.3,15.51,72.64,45.16,65.93,19.91,28.58
2020/5/10,28.5,35.31,17.32,21.5,39.13,49.92,52.9,50.07,27.45,55.81,14.49,21.56,61.66,23.98,20.99,27.15,24.76,56.35,19,14.49,64,16.23,68.59,44.98,57.63,19.04,24.77
2020/5/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/5/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/5/13,29.89,42.2,26.9,26.02,46.88,54.15,60.95,53.56,39.36,59.26,16.27,20.1,64.64,32.72,26.62,31.46,36.3,59.73,19.94,15.11,55.26,18.83,64.84,51.33,58.82,21.85,30.69
2020/5/14,31.44,43.37,26.19,24.99,45.03,52.96,63.43,52.16,39.49,60.24,17.53,20.93,67.25,37.42,26.35,31.75,35.28,59.04,21.55,15.28,45.49,17.6,66.52,48.93,66.44,21.52,30.83
2020/5/15,33.85,40.9,26.84,26.34,45.4,55.15,64.9,51.61,40.7,61.23,17.09,20.55,65.1,35.07,26.58,31.74,37.88,57.02,21.36,16.09,51.35,16.95,66.42,49.6,83.79,22.2,33.06
2020/5/16,29.61,41.03,21.93,25.97,46.9,53.99,56.35,49.46,39.1,61.89,16.22,21.57,72.77,33.52,27.23,30.31,34.85,53.85,23.25,15.17,51.07,16.16,69.57,50.22,72.99,21.64,31.28
2020/5/17,32.92,46.06,17.97,23.82,47.8,56.1,60.3,54.59,39.54,66.72,18.56,25.92,68.91,30.87,24.78,32.58,44.52,58.54,22.65,16.76,66.14,18.26,68.54,53.13,60.45,22.73,28.39
2020/5/18,33.36,52.08,25.94,26.21,54.12,56.05,77.28,58.3,46.2,68.3,21.43,26.67,65.39,36.04,28.96,34.27,42.86,60.28,23.91,16.11,59.81,22.16,69.06,58.28,53.53,25.09,32.65
2020/5/19,34.04,50.94,26.36,30.01,54.23,58.4,65.09,54.81,52.82,69.67,23.29,26,68.86,42.5,28.53,35.32,42.6,66.59,22.56,16.29,59.16,22.5,66.63,57.63,55.6,25.44,32.74
2020/5/20,33.11,49.39,24.97,30.24,55.35,58.45,68.4,55.57,52.9,69.97,26.25,27.17,69.42,35.32,28.06,38.22,41.53,65.26,23.25,15.9,63.07,22.06,74.22,60.93,56.76,26.88,33.2
2020/5/21,35,47.07,25.05,30.23,55.13,60.1,75.34,60.23,50.76,74.63,23.95,28.73,72.92,38.43,28.24,40.42,47.38,66.35,24.04,16.44,67.35,22.38,76.41,61.79,58.83,25.97,33.67
2020/5/22,36.56,47.46,25.97,31.66,50.62,58.76,78.52,62.26,51.32,68.55,19.25,28.41,82.62,45.02,29.54,37.22,49.17,65.03,25.93,15.75,63.16,22.56,75.89,60.36,75.84,25.87,36.12
2020/5/23,31.04,46.17,21.65,30.71,37.9,56.17,73.78,57.42,48.75,64.35,21.52,30.02,85.96,37.38,28.48,32.57,39.2,60.66,21.74,15.76,47.44,20.24,67.5,51.53,75.04,24.61,33.43
2020/5/24,36.09,47.36,18.33,29.21,47.46,57.68,66.84,60.85,49.17,66.62,25.37,31.71,78.43,33.64,25.62,32.14,42.34,69.42,23.48,15.06,62.7,23.64,71.86,56.51,64.51,25.52,31.38
2020/5/25,37.03,54.74,24.54,33.13,53.89,63.46,86.2,64.25,58.81,74.08,25.77,32.26,77.05,49.18,29.22,39.73,44.65,69.16,23.42,16.76,55.44,31.97,74.11,63.3,60.08,29.77,33.08
2020/5/26,38.29,54.93,28.63,34.04,58.77,64.09,83.49,68.99,60.28,75.87,26.24,31.21,77.82,45.82,29.29,41.16,45.14,71.93,23.55,16.89,65.4,32.77,75.39,64.81,59.93,30.33,37.14
2020/5/27,38.73,55.41,28.46,34.27,61.71,61.85,84.82,78.4,61.35,77.79,26.61,31.19,81.08,44.81,29.36,40.46,48.04,69.91,22.41,16.66,58.23,33.45,74.08,65.84,61.1,29.7,36.98
2020/5/28,40.04,54.72,28.67,32.82,56.73,64.8,78.61,65.38,60.9,77.53,31,30.82,83.43,42.13,29.78,40.17,51.58,70.45,24.47,17.07,56.84,33.56,74.57,65.09,64.25,30.32,36.37
2020/5/29,42.98,54.77,28.29,34.46,59.22,72.74,90.98,63.78,63.51,80.63,29.6,29.44,97.75,51.49,29.57,42.49,55.31,77.14,23.38,18.18,61.77,35.48,80.55,65.78,91.35,31.12,38.46
2020/5/30,35.88,52.75,24.25,33.01,52.38,70.7,75.34,71.39,62.17,79.95,31.52,31.77,92.1,48.85,28.48,40.48,46.34,75.03,23.63,16.94,54.42,34.16,81.66,67,84.94,31.64,37.81
2020/5/31,39.46,49.48,20.81,31.66,49.9,66.9,87.26,78.14,54.99,78.92,30.31,34.43,86.08,39.61,26.83,40.2,46.8,68.8,27.37,19.88,55.81,31.78,79.53,62.27,67.21,31.95,32.76
2020/6/1,40.43,59.77,29.77,36.59,63.33,72.45,107.91,80.36,67.64,93.36,36.9,37.59,85.1,54.85,31.17,45.57,51.8,80.01,28.15,24.62,60.47,37.16,85.71,69.24,64.6,33.84,36.92
2020/6/2,41.82,62.84,31.1,34.25,66.41,72.1,95.72,76.82,78.42,92.7,35.75,38.91,86.42,65.56,31.97,45.67,49.63,79.24,30.51,24.91,68.84,39.07,84.16,71.08,66.54,33.54,37.39
2020/6/3,42.68,64.59,32.09,36.07,66,69.43,103.73,82.27,72.27,89.61,24.71,38.68,86.96,53.46,32.48,44.14,49.57,79.45,28.11,23.73,67.91,39.93,82.2,71.01,67.2,31.41,37.37
2020/6/4,46.1,60.76,32.17,37.55,63.97,69.25,92.18,74.76,71.28,84.31,24.86,36.89,91.55,56.11,32.65,41.87,55.64,81.84,28.04,23.19,66.51,39.72,81.96,67.79,71.87,29.98,38.99
2020/6/5,51.44,57.62,31.13,39.32,64.51,70.97,96.32,73.42,71.3,86.59,26.5,40.07,107.88,51.41,33.22,41.13,57.36,79.76,28.49,23.85,70.23,42.74,83.97,66.07,99.09,30.51,40.66
2020/6/6,41.01,57.63,26.64,35.8,56.83,68.56,84.31,73.55,71.87,87.81,25.27,42.99,108.77,50.4,30.76,38.27,49.49,76.43,28.88,21.84,73.12,41.26,81.02,65.23,84.74,30.1,41.16
2020/6/7,39.83,61.39,22.85,35.34,59.28,71.71,85.28,77.35,62.83,83.7,28.49,40.9,95.01,42.17,29.11,40.65,54.08,78.86,28.15,25.02,80,38.14,87.27,65.2,68.3,30.64,37.39
2020/6/8,44.71,65.29,34.57,39.7,67.7,72.93,101.66,77.66,76.41,89.42,34.06,42.38,91.21,56.82,34.79,44.15,54.33,80.43,28.58,24.6,79.91,44.85,87.74,73.18,65.58,32.26,43.32
2020/6/9,44.55,68.22,35.14,39.23,71.99,71.82,111.82,82.14,80.79,90.4,30.55,44.74,91.12,52.67,34.18,44.86,55.73,86.45,28.19,25.03,74.23,46.34,89.51,73.98,67.08,32.9,43.35
2020/6/10,45.98,69.27,36.24,39.18,72.04,71.76,117.71,84.57,81.95,88.74,30.49,43.48,89.11,54.26,34.1,46.59,55.58,84.98,27.09,23.8,77.67,48.85,92.04,76.58,71.47,31.49,43.35
2020/6/11,48.26,72.78,32.93,39.2,74.2,73.08,110.53,90.76,81.14,95.02,31.5,42.42,92.95,57.87,33.3,49.52,56.17,88.18,27.2,25.04,81.95,48.8,88.7,77.87,75.51,31.4,42.92
2020/6/12,53.46,68.38,32.78,41.51,80.95,82.71,113.71,93.97,82.68,102.48,31.03,46.23,106.3,59.26,34.35,53.52,68.45,91.39,28.6,24.16,79.16,50.79,95.91,78.26,105.16,33.75,47.34
2020/6/13,43.97,67.9,27.47,38.82,63.31,76.36,100.55,86.14,83.71,90.55,32.02,43.82,103.12,49.39,32.21,49,59.36,92.09,25.98,22.5,76.65,48.36,95.47,68.61,92.05,35.18,44.66
